ObjectId,service_date,line,estimated_boardings
502,2020/08/07 04:00:00+00,Lowell,805
503,2020/08/07 04:00:00+00,Haverhill,732
504,2020/08/07 04:00:00+00,Kingston,594
505,2020/08/07 04:00:00+00,Needham,652
506,2020/08/07 04:00:00+00,Fitchburg,559
507,2020/08/07 04:00:00+00,Greenbush,333
508,2020/08/07 04:00:00+00,Fairmount,427
509,2020/08/10 04:00:00+00,Providence/Stoughton,3222.5
510,2020/08/10 04:00:00+00,Newburyport/Rockport,1648
511,2020/08/10 04:00:00+00,Framingham/Worcester,1410
512,2020/08/10 04:00:00+00,Franklin/Foxboro,1417
513,2020/08/10 04:00:00+00,Middleborough/Lakeville,848.5
514,2020/08/10 04:00:00+00,Lowell,934
515,2020/08/10 04:00:00+00,Haverhill,683
516,2020/08/10 04:00:00+00,Kingston,632
517,2020/08/10 04:00:00+00,Needham,725
518,2020/08/10 04:00:00+00,Fitchburg,576
519,2020/08/10 04:00:00+00,Greenbush,329.5
520,2020/08/10 04:00:00+00,Fairmount,479.5
521,2020/08/11 04:00:00+00,Providence/Stoughton,3221.5
522,2020/08/11 04:00:00+00,Newburyport/Rockport,1636
523,2020/08/11 04:00:00+00,Framingham/Worcester,1260
524,2020/08/11 04:00:00+00,Franklin/Foxboro,1546.5
525,2020/08/11 04:00:00+00,Middleborough/Lakeville,919
526,2020/08/11 04:00:00+00,Lowell,924
527,2020/08/11 04:00:00+00,Haverhill,687
528,2020/08/11 04:00:00+00,Kingston,704.5
529,2020/08/11 04:00:00+00,Needham,1041.5
530,2020/08/11 04:00:00+00,Fitchburg,689
531,2020/08/11 04:00:00+00,Greenbush,348.5
532,2020/08/11 04:00:00+00,Fairmount,503.5
533,2020/08/12 04:00:00+00,Providence/Stoughton,3253
534,2020/08/12 04:00:00+00,Newburyport/Rockport,1910
535,2020/08/12 04:00:00+00,Framingham/Worcester,1444
536,2020/08/12 04:00:00+00,Franklin/Foxboro,1526.5
537,2020/08/12 04:00:00+00,Middleborough/Lakeville,949.5
538,2020/08/12 04:00:00+00,Lowell,1149
539,2020/08/12 04:00:00+00,Haverhill,688
540,2020/08/12 04:00:00+00,Kingston,698
541,2020/08/12 04:00:00+00,Needham,1111.5
542,2020/08/12 04:00:00+00,Fitchburg,696
543,2020/08/12 04:00:00+00,Greenbush,344.5
544,2020/08/12 04:00:00+00,Fairmount,564.5
545,2020/08/13 04:00:00+00,Providence/Stoughton,3096
546,2020/08/13 04:00:00+00,Newburyport/Rockport,2088
547,2020/08/13 04:00:00+00,Framingham/Worcester,1322
548,2020/08/13 04:00:00+00,Franklin/Foxboro,1261
549,2020/08/13 04:00:00+00,Middleborough/Lakeville,935.5
550,2020/08/13 04:00:00+00,Lowell,1109
551,2020/08/13 04:00:00+00,Haverhill,1107
552,2020/08/13 04:00:00+00,Kingston,698
553,2020/08/13 04:00:00+00,Needham,806.5
554,2020/08/13 04:00:00+00,Fitchburg,705
555,2020/08/13 04:00:00+00,Greenbush,439
556,2020/08/13 04:00:00+00,Fairmount,491.5
557,2020/08/14 04:00:00+00,Providence/Stoughton,3167
558,2020/08/14 04:00:00+00,Newburyport/Rockport,1865
559,2020/08/14 04:00:00+00,Framingham/Worcester,1329
560,2020/08/14 04:00:00+00,Franklin/Foxboro,1385
561,2020/08/14 04:00:00+00,Middleborough/Lakeville,984.5
562,2020/08/14 04:00:00+00,Lowell,859
563,2020/08/14 04:00:00+00,Haverhill,892
564,2020/08/14 04:00:00+00,Kingston,676
565,2020/08/14 04:00:00+00,Needham,945
566,2020/08/14 04:00:00+00,Fitchburg,716
567,2020/08/14 04:00:00+00,Greenbush,378
568,2020/08/14 04:00:00+00,Fairmount,475
569,2020/08/17 04:00:00+00,Providence/Stoughton,3295
570,2020/08/17 04:00:00+00,Newburyport/Rockport,1720
571,2020/08/17 04:00:00+00,Framingham/Worcester,1330
572,2020/08/17 04:00:00+00,Franklin/Foxboro,1271.5
573,2020/08/17 04:00:00+00,Middleborough/Lakeville,903
574,2020/08/17 04:00:00+00,Lowell,935
575,2020/08/17 04:00:00+00,Haverhill,703
576,2020/08/17 04:00:00+00,Kingston,662.5
577,2020/08/17 04:00:00+00,Needham,745.5
578,2020/08/17 04:00:00+00,Fitchburg,702
579,2020/08/17 04:00:00+00,Greenbush,406
580,2020/08/17 04:00:00+00,Fairmount,488.5
581,2020/08/18 04:00:00+00,Providence/Stoughton,3166
582,2020/08/18 04:00:00+00,Newburyport/Rockport,1780
583,2020/08/18 04:00:00+00,Framingham/Worcester,1259
584,2020/08/18 04:00:00+00,Franklin/Foxboro,1409
585,2020/08/18 04:00:00+00,Middleborough/Lakeville,971
586,2020/08/18 04:00:00+00,Lowell,894
587,2020/08/18 04:00:00+00,Haverhill,690.5
588,2020/08/18 04:00:00+00,Kingston,781.5
589,2020/08/18 04:00:00+00,Needham,941
590,2020/08/18 04:00:00+00,Fitchburg,711
591,2020/08/18 04:00:00+00,Greenbush,339.5
592,2020/08/18 04:00:00+00,Fairmount,445
593,2020/08/19 04:00:00+00,Providence/Stoughton,3207
594,2020/08/19 04:00:00+00,Newburyport/Rockport,1742
595,2020/08/19 04:00:00+00,Framingham/Worcester,1439
596,2020/08/19 04:00:00+00,Franklin/Foxboro,1394.5
597,2020/08/19 04:00:00+00,Middleborough/Lakeville,1219.5
598,2020/08/19 04:00:00+00,Lowell,869
599,2020/08/19 04:00:00+00,Haverhill,641
600,2020/08/19 04:00:00+00,Kingston,666
601,2020/08/25 04:00:00+00,Greenbush,386
602,2020/08/25 04:00:00+00,Fairmount,465.5
603,2020/08/26 04:00:00+00,Providence/Stoughton,3073.5
604,2020/08/26 04:00:00+00,Newburyport/Rockport,1789
605,2020/08/26 04:00:00+00,Framingham/Worcester,1460.5
606,2020/08/26 04:00:00+00,Franklin/Foxboro,1482
607,2020/08/26 04:00:00+00,Middleborough/Lakeville,870.5
608,2020/08/26 04:00:00+00,Lowell,1032
609,2020/08/26 04:00:00+00,Haverhill,798
610,2020/08/26 04:00:00+00,Kingston,749
611,2020/08/26 04:00:00+00,Needham,750
612,2020/08/26 04:00:00+00,Fitchburg,759
613,2020/08/26 04:00:00+00,Greenbush,355
614,2020/08/26 04:00:00+00,Fairmount,447.5
615,2020/08/27 04:00:00+00,Providence/Stoughton,2965
616,2020/08/27 04:00:00+00,Newburyport/Rockport,1660
617,2020/08/27 04:00:00+00,Framingham/Worcester,1482.5
618,2020/08/27 04:00:00+00,Franklin/Foxboro,1469
619,2020/08/27 04:00:00+00,Middleborough/Lakeville,944
620,2020/08/27 04:00:00+00,Lowell,999
621,2020/08/27 04:00:00+00,Haverhill,778
622,2020/08/27 04:00:00+00,Kingston,751
623,2020/08/27 04:00:00+00,Needham,731
624,2020/08/27 04:00:00+00,Fitchburg,625
625,2020/08/27 04:00:00+00,Greenbush,362
626,2020/08/27 04:00:00+00,Fairmount,459
627,2020/08/28 04:00:00+00,Providence/Stoughton,2549.5
628,2020/08/28 04:00:00+00,Newburyport/Rockport,1767
629,2020/08/28 04:00:00+00,Framingham/Worcester,1388.5
630,2020/08/28 04:00:00+00,Franklin/Foxboro,1390
631,2020/08/28 04:00:00+00,Middleborough/Lakeville,995.5
632,2020/08/28 04:00:00+00,Lowell,836
633,2020/08/28 04:00:00+00,Haverhill,641
634,2020/08/28 04:00:00+00,Kingston,671
635,2020/08/28 04:00:00+00,Needham,740
636,2020/08/28 04:00:00+00,Fitchburg,714
637,2020/08/28 04:00:00+00,Greenbush,338
638,2020/08/28 04:00:00+00,Fairmount,476.5
639,2020/08/31 04:00:00+00,Providence/Stoughton,2606.5
640,2020/08/31 04:00:00+00,Newburyport/Rockport,1834
641,2020/08/31 04:00:00+00,Framingham/Worcester,1150
642,2020/08/31 04:00:00+00,Franklin/Foxboro,1412
643,2020/08/31 04:00:00+00,Middleborough/Lakeville,974.5
644,2020/08/31 04:00:00+00,Lowell,892
645,2020/08/31 04:00:00+00,Haverhill,856
646,2020/08/31 04:00:00+00,Kingston,734
647,2020/08/31 04:00:00+00,Needham,502
648,2020/08/31 04:00:00+00,Fitchburg,737.5
649,2020/08/31 04:00:00+00,Greenbush,345
650,2020/08/31 04:00:00+00,Fairmount,442
651,2020/09/07 04:00:00+00,Framingham/Worcester,1621.5
652,2020/09/07 04:00:00+00,Franklin/Foxboro,1663.5
653,2020/09/07 04:00:00+00,Middleborough/Lakeville,965.5
654,2020/09/07 04:00:00+00,Lowell,999.5
655,2020/09/07 04:00:00+00,Haverhill,753.5
656,2020/09/07 04:00:00+00,Kingston,776.5
657,2020/09/07 04:00:00+00,Needham,579
658,2020/09/07 04:00:00+00,Fitchburg,746.5
659,2020/09/07 04:00:00+00,Greenbush,374
660,2020/09/07 04:00:00+00,Fairmount,374
661,2020/09/08 04:00:00+00,Providence/Stoughton,2872.5
662,2020/09/08 04:00:00+00,Newburyport/Rockport,1741
663,2020/09/08 04:00:00+00,Framingham/Worcester,1678
664,2020/09/08 04:00:00+00,Franklin/Foxboro,1642
665,2020/09/08 04:00:00+00,Middleborough/Lakeville,973
666,2020/09/08 04:00:00+00,Lowell,1022
667,2020/09/08 04:00:00+00,Haverhill,824
668,2020/09/08 04:00:00+00,Kingston,844.5
669,2020/09/08 04:00:00+00,Needham,634
670,2020/09/08 04:00:00+00,Fitchburg,613
671,2020/09/08 04:00:00+00,Greenbush,431
672,2020/09/08 04:00:00+00,Fairmount,382
673,2020/09/09 04:00:00+00,Providence/Stoughton,3068
674,2020/09/09 04:00:00+00,Newburyport/Rockport,1717.5
675,2020/09/09 04:00:00+00,Framingham/Worcester,1990.5
676,2020/09/09 04:00:00+00,Franklin/Foxboro,1625.5
677,2020/09/09 04:00:00+00,Middleborough/Lakeville,1021
678,2020/09/09 04:00:00+00,Lowell,1086.5
679,2020/09/09 04:00:00+00,Haverhill,801.5
680,2020/09/09 04:00:00+00,Kingston,842
681,2020/09/09 04:00:00+00,Needham,788.5
682,2020/09/09 04:00:00+00,Fitchburg,634.5
683,2020/09/09 04:00:00+00,Greenbush,373
684,2020/09/09 04:00:00+00,Fairmount,375.5
685,2020/09/10 04:00:00+00,Providence/Stoughton,3145.5
686,2020/09/10 04:00:00+00,Newburyport/Rockport,1593.5
687,2020/09/10 04:00:00+00,Framingham/Worcester,2038
688,2020/09/10 04:00:00+00,Franklin/Foxboro,1818.5
689,2020/09/10 04:00:00+00,Middleborough/Lakeville,1083
690,2020/09/10 04:00:00+00,Lowell,1045.5
691,2020/09/10 04:00:00+00,Haverhill,706.5
692,2020/09/10 04:00:00+00,Kingston,810
693,2020/09/10 04:00:00+00,Needham,737
694,2020/09/10 04:00:00+00,Fitchburg,645
695,2020/09/10 04:00:00+00,Greenbush,378
696,2020/09/10 04:00:00+00,Fairmount,347
697,2020/09/11 04:00:00+00,Providence/Stoughton,3085
698,2020/09/11 04:00:00+00,Newburyport/Rockport,1697.5
699,2020/09/11 04:00:00+00,Framingham/Worcester,1891
700,2020/09/11 04:00:00+00,Franklin/Foxboro,1708
701,2020/09/17 04:00:00+00,Haverhill,792
702,2020/09/17 04:00:00+00,Kingston,840
703,2020/09/17 04:00:00+00,Needham,760
704,2020/09/17 04:00:00+00,Fitchburg,704
705,2020/09/17 04:00:00+00,Greenbush,452.5
706,2020/09/17 04:00:00+00,Fairmount,370
707,2020/09/18 04:00:00+00,Providence/Stoughton,3442
708,2020/09/18 04:00:00+00,Newburyport/Rockport,1617
709,2020/09/18 04:00:00+00,Framingham/Worcester,2205
710,2020/09/18 04:00:00+00,Franklin/Foxboro,1647
711,2020/09/18 04:00:00+00,Middleborough/Lakeville,1050
712,2020/09/18 04:00:00+00,Lowell,1078
713,2020/09/18 04:00:00+00,Haverhill,760
714,2020/09/18 04:00:00+00,Kingston,777
715,2020/09/18 04:00:00+00,Needham,715
716,2020/09/18 04:00:00+00,Fitchburg,642.5
717,2020/09/18 04:00:00+00,Greenbush,388
718,2020/09/18 04:00:00+00,Fairmount,422
719,2020/09/21 04:00:00+00,Providence/Stoughton,3636
720,2020/09/21 04:00:00+00,Newburyport/Rockport,1661
721,2020/09/21 04:00:00+00,Framingham/Worcester,1725.5
722,2020/09/21 04:00:00+00,Franklin/Foxboro,1505.5
723,2020/09/21 04:00:00+00,Middleborough/Lakeville,1020
724,2020/09/21 04:00:00+00,Lowell,1111
725,2020/09/21 04:00:00+00,Haverhill,746
726,2020/09/21 04:00:00+00,Kingston,734
727,2020/09/21 04:00:00+00,Needham,649
728,2020/09/21 04:00:00+00,Fitchburg,610
729,2020/09/21 04:00:00+00,Greenbush,458
730,2020/09/21 04:00:00+00,Fairmount,429
731,2020/09/22 04:00:00+00,Providence/Stoughton,3370
732,2020/09/22 04:00:00+00,Newburyport/Rockport,1821
733,2020/09/22 04:00:00+00,Framingham/Worcester,1647.5
734,2020/09/22 04:00:00+00,Franklin/Foxboro,1671
735,2020/09/22 04:00:00+00,Middleborough/Lakeville,1219
736,2020/09/22 04:00:00+00,Lowell,1093
737,2020/09/22 04:00:00+00,Haverhill,822
738,2020/09/22 04:00:00+00,Kingston,889.5
739,2020/09/22 04:00:00+00,Needham,702.5
740,2020/09/22 04:00:00+00,Fitchburg,645
741,2020/09/22 04:00:00+00,Greenbush,470
742,2020/09/22 04:00:00+00,Fairmount,402.5
743,2020/09/23 04:00:00+00,Providence/Stoughton,3479.5
744,2020/09/23 04:00:00+00,Newburyport/Rockport,1814.5
745,2020/09/23 04:00:00+00,Framingham/Worcester,1969.5
746,2020/09/23 04:00:00+00,Franklin/Foxboro,1778
747,2020/09/23 04:00:00+00,Middleborough/Lakeville,1152
748,2020/09/23 04:00:00+00,Lowell,1152
749,2020/09/23 04:00:00+00,Haverhill,780
750,2020/09/23 04:00:00+00,Kingston,838
751,2020/09/11 04:00:00+00,Middleborough/Lakeville,1217
752,2020/09/11 04:00:00+00,Lowell,1031.5
753,2020/09/11 04:00:00+00,Haverhill,778
754,2020/09/11 04:00:00+00,Kingston,746
755,2020/09/11 04:00:00+00,Needham,681.5
756,2020/09/11 04:00:00+00,Fitchburg,652.5
757,2020/09/11 04:00:00+00,Greenbush,341
758,2020/09/11 04:00:00+00,Fairmount,385.5
759,2020/09/14 04:00:00+00,Providence/Stoughton,3100.5
760,2020/09/14 04:00:00+00,Newburyport/Rockport,1821
761,2020/09/14 04:00:00+00,Framingham/Worcester,1793
762,2020/09/14 04:00:00+00,Franklin/Foxboro,1576.5
763,2020/09/14 04:00:00+00,Middleborough/Lakeville,948
764,2020/09/14 04:00:00+00,Lowell,1172
765,2020/09/14 04:00:00+00,Haverhill,762
766,2020/09/14 04:00:00+00,Kingston,801
767,2020/09/14 04:00:00+00,Needham,816
768,2020/09/14 04:00:00+00,Fitchburg,652.5
769,2020/09/14 04:00:00+00,Greenbush,363
770,2020/09/14 04:00:00+00,Fairmount,388
771,2020/09/15 04:00:00+00,Providence/Stoughton,3178
772,2020/09/15 04:00:00+00,Newburyport/Rockport,1821
773,2020/09/15 04:00:00+00,Framingham/Worcester,1986
774,2020/09/15 04:00:00+00,Franklin/Foxboro,1858
775,2020/09/15 04:00:00+00,Middleborough/Lakeville,1092
776,2020/09/15 04:00:00+00,Lowell,1123
777,2020/09/15 04:00:00+00,Haverhill,797
778,2020/09/15 04:00:00+00,Kingston,806
779,2020/09/15 04:00:00+00,Needham,727
780,2020/09/15 04:00:00+00,Fitchburg,615.5
781,2020/09/15 04:00:00+00,Greenbush,452
782,2020/09/15 04:00:00+00,Fairmount,365
783,2020/09/16 04:00:00+00,Providence/Stoughton,3377
784,2020/09/16 04:00:00+00,Newburyport/Rockport,1914
785,2020/09/16 04:00:00+00,Framingham/Worcester,2202.5
786,2020/09/16 04:00:00+00,Franklin/Foxboro,1818.5
787,2020/09/16 04:00:00+00,Middleborough/Lakeville,1090
788,2020/09/16 04:00:00+00,Lowell,1143
789,2020/09/16 04:00:00+00,Haverhill,765.5
790,2020/09/16 04:00:00+00,Kingston,906.5
791,2020/09/16 04:00:00+00,Needham,727
792,2020/09/16 04:00:00+00,Fitchburg,593
793,2020/09/16 04:00:00+00,Greenbush,401
794,2020/09/16 04:00:00+00,Fairmount,393
795,2020/09/17 04:00:00+00,Providence/Stoughton,3711.5
796,2020/09/17 04:00:00+00,Newburyport/Rockport,1747
797,2020/09/17 04:00:00+00,Framingham/Worcester,1918.5
798,2020/09/17 04:00:00+00,Franklin/Foxboro,2006.5
799,2020/09/17 04:00:00+00,Middleborough/Lakeville,1110
800,2020/09/17 04:00:00+00,Lowell,1098
801,2020/10/16 04:00:00+00,Middleborough/Lakeville,1084
802,2020/10/16 04:00:00+00,Lowell,1056
803,2020/10/16 04:00:00+00,Haverhill,780
804,2020/10/16 04:00:00+00,Kingston,720
805,2020/10/16 04:00:00+00,Needham,861
806,2020/10/16 04:00:00+00,Fitchburg,697
807,2020/10/16 04:00:00+00,Greenbush,502
808,2020/10/06 04:00:00+00,Providence/Stoughton,3363.5
809,2020/10/16 04:00:00+00,Fairmount,338.5
810,2020/10/19 04:00:00+00,Providence/Stoughton,3555.5
811,2020/10/19 04:00:00+00,Newburyport/Rockport,2115.5
812,2020/10/06 04:00:00+00,Newburyport/Rockport,2337.5
813,2020/09/23 04:00:00+00,Needham,756.5
814,2020/10/19 04:00:00+00,Framingham/Worcester,2093.5
815,2020/10/06 04:00:00+00,Framingham/Worcester,1727
816,2020/09/23 04:00:00+00,Fitchburg,638
817,2020/09/29 04:00:00+00,Greenbush,579
818,2020/10/19 04:00:00+00,Franklin/Foxboro,1829
819,2020/10/06 04:00:00+00,Franklin/Foxboro,1795.5
820,2020/09/23 04:00:00+00,Greenbush,471
821,2020/09/29 04:00:00+00,Fairmount,402
822,2020/10/19 04:00:00+00,Middleborough/Lakeville,1080
823,2020/10/06 04:00:00+00,Middleborough/Lakeville,1127
824,2020/09/23 04:00:00+00,Fairmount,408
825,2020/09/30 04:00:00+00,Providence/Stoughton,3602.5
826,2020/10/19 04:00:00+00,Lowell,1296
827,2020/10/06 04:00:00+00,Lowell,1260.5
828,2020/09/24 04:00:00+00,Providence/Stoughton,3484
829,2020/09/30 04:00:00+00,Newburyport/Rockport,1952
830,2020/10/19 04:00:00+00,Haverhill,862
831,2020/10/06 04:00:00+00,Haverhill,858
832,2020/09/24 04:00:00+00,Newburyport/Rockport,1827.5
833,2020/09/30 04:00:00+00,Framingham/Worcester,1757
834,2020/10/19 04:00:00+00,Kingston,808
835,2020/10/06 04:00:00+00,Kingston,878
836,2020/09/24 04:00:00+00,Framingham/Worcester,1911
837,2020/09/30 04:00:00+00,Franklin/Foxboro,1835
838,2020/10/19 04:00:00+00,Needham,905.5
839,2020/10/06 04:00:00+00,Needham,817
840,2020/09/24 04:00:00+00,Franklin/Foxboro,1791.5
841,2020/09/30 04:00:00+00,Middleborough/Lakeville,1085
842,2020/10/19 04:00:00+00,Fitchburg,751
843,2020/10/06 04:00:00+00,Fitchburg,760
844,2020/09/24 04:00:00+00,Middleborough/Lakeville,1114
845,2020/09/30 04:00:00+00,Lowell,1142.5
846,2020/10/19 04:00:00+00,Greenbush,400
847,2020/10/06 04:00:00+00,Greenbush,440
848,2020/09/24 04:00:00+00,Lowell,1158
849,2020/09/30 04:00:00+00,Haverhill,786
850,2020/10/19 04:00:00+00,Fairmount,355.5
851,2020/10/06 04:00:00+00,Fairmount,438.5
852,2020/09/24 04:00:00+00,Haverhill,754
853,2020/09/30 04:00:00+00,Kingston,902
854,2020/10/20 04:00:00+00,Providence/Stoughton,3660
855,2020/10/07 04:00:00+00,Providence/Stoughton,3600.5
856,2020/09/24 04:00:00+00,Kingston,1020
857,2020/09/30 04:00:00+00,Needham,747.5
858,2020/10/20 04:00:00+00,Newburyport/Rockport,2240
859,2020/10/07 04:00:00+00,Newburyport/Rockport,2264.5
860,2020/09/24 04:00:00+00,Needham,673
861,2020/09/30 04:00:00+00,Fitchburg,712
862,2020/10/20 04:00:00+00,Framingham/Worcester,2016.5
863,2020/10/07 04:00:00+00,Framingham/Worcester,1635.5
864,2020/09/24 04:00:00+00,Fitchburg,689
865,2020/09/30 04:00:00+00,Greenbush,532
866,2020/09/30 04:00:00+00,Fairmount,370.5
867,2020/10/01 04:00:00+00,Providence/Stoughton,3360.5
868,2020/10/01 04:00:00+00,Newburyport/Rockport,2045.5
869,2020/10/01 04:00:00+00,Framingham/Worcester,1709.5
870,2020/10/01 04:00:00+00,Franklin/Foxboro,1779.5
871,2020/10/01 04:00:00+00,Middleborough/Lakeville,1144
872,2020/10/01 04:00:00+00,Lowell,1123
873,2020/10/01 04:00:00+00,Haverhill,794
874,2020/10/01 04:00:00+00,Kingston,890
875,2020/10/01 04:00:00+00,Needham,722
876,2020/10/01 04:00:00+00,Fitchburg,729.5
877,2020/10/01 04:00:00+00,Greenbush,569.5
878,2020/10/01 04:00:00+00,Fairmount,426.5
879,2020/10/02 04:00:00+00,Providence/Stoughton,3233
880,2020/10/02 04:00:00+00,Newburyport/Rockport,2007
881,2020/10/02 04:00:00+00,Framingham/Worcester,1900.5
882,2020/10/02 04:00:00+00,Franklin/Foxboro,1817
883,2020/10/02 04:00:00+00,Middleborough/Lakeville,1016
884,2020/10/02 04:00:00+00,Lowell,1171.5
885,2020/10/02 04:00:00+00,Haverhill,767
886,2020/10/02 04:00:00+00,Kingston,768
887,2020/10/02 04:00:00+00,Needham,701.5
888,2020/10/02 04:00:00+00,Fitchburg,834.5
889,2020/10/02 04:00:00+00,Greenbush,416.5
890,2020/10/02 04:00:00+00,Fairmount,416.5
891,2020/10/05 04:00:00+00,Providence/Stoughton,3232.5
892,2020/10/05 04:00:00+00,Newburyport/Rockport,2174
893,2020/10/05 04:00:00+00,Framingham/Worcester,1792.5
894,2020/10/05 04:00:00+00,Franklin/Foxboro,1698.5
895,2020/10/05 04:00:00+00,Middleborough/Lakeville,1053
896,2020/10/05 04:00:00+00,Lowell,1142
897,2020/10/05 04:00:00+00,Haverhill,849
898,2020/10/05 04:00:00+00,Kingston,849
899,2020/10/05 04:00:00+00,Needham,646.5
900,2020/10/05 04:00:00+00,Fitchburg,804
901,2020/10/05 04:00:00+00,Greenbush,531
902,2020/10/05 04:00:00+00,Fairmount,450
903,2020/09/24 04:00:00+00,Greenbush,523.5
904,2020/09/24 04:00:00+00,Fairmount,489.5
905,2020/09/25 04:00:00+00,Providence/Stoughton,3596.5
906,2020/09/25 04:00:00+00,Newburyport/Rockport,1787
907,2020/09/25 04:00:00+00,Framingham/Worcester,2072
908,2020/09/25 04:00:00+00,Franklin/Foxboro,1790.5
909,2020/09/25 04:00:00+00,Middleborough/Lakeville,1047
910,2020/09/25 04:00:00+00,Lowell,1018.5
911,2020/09/25 04:00:00+00,Haverhill,741
912,2020/09/25 04:00:00+00,Kingston,731
913,2020/09/25 04:00:00+00,Needham,619
914,2020/09/25 04:00:00+00,Fitchburg,679
915,2020/09/25 04:00:00+00,Greenbush,563
916,2020/09/25 04:00:00+00,Fairmount,459
917,2020/09/28 04:00:00+00,Providence/Stoughton,3539.5
918,2020/09/28 04:00:00+00,Newburyport/Rockport,1730
919,2020/09/28 04:00:00+00,Framingham/Worcester,1934
920,2020/09/28 04:00:00+00,Franklin/Foxboro,1778.5
921,2020/09/28 04:00:00+00,Middleborough/Lakeville,1078
922,2020/09/28 04:00:00+00,Lowell,1104.5
923,2020/09/28 04:00:00+00,Haverhill,750
924,2020/09/28 04:00:00+00,Kingston,852
925,2020/09/28 04:00:00+00,Needham,777
926,2020/09/28 04:00:00+00,Fitchburg,633
927,2020/09/28 04:00:00+00,Greenbush,441
928,2020/09/28 04:00:00+00,Fairmount,359
929,2020/09/29 04:00:00+00,Providence/Stoughton,3533
930,2020/09/29 04:00:00+00,Newburyport/Rockport,2070
931,2020/10/20 04:00:00+00,Franklin/Foxboro,1966.5
932,2020/09/29 04:00:00+00,Framingham/Worcester,1922
933,2020/10/20 04:00:00+00,Middleborough/Lakeville,1095
934,2020/10/07 04:00:00+00,Franklin/Foxboro,1789.5
935,2020/09/29 04:00:00+00,Franklin/Foxboro,1981
936,2020/10/20 04:00:00+00,Lowell,1176
937,2020/10/07 04:00:00+00,Middleborough/Lakeville,1122
938,2020/09/29 04:00:00+00,Middleborough/Lakeville,1131
939,2020/10/20 04:00:00+00,Haverhill,950
940,2020/10/07 04:00:00+00,Lowell,1249
941,2020/09/29 04:00:00+00,Lowell,1180.5
942,2020/10/20 04:00:00+00,Kingston,920
943,2020/10/07 04:00:00+00,Haverhill,835.5
944,2020/09/29 04:00:00+00,Haverhill,777
945,2020/10/20 04:00:00+00,Needham,841.5
946,2020/10/07 04:00:00+00,Kingston,838.5
947,2020/09/29 04:00:00+00,Kingston,898
948,2020/10/20 04:00:00+00,Fitchburg,741
949,2020/10/07 04:00:00+00,Needham,847.5
950,2020/09/29 04:00:00+00,Needham,652
951,2020/10/20 04:00:00+00,Greenbush,465.5
952,2020/10/07 04:00:00+00,Fitchburg,725.5
953,2020/09/29 04:00:00+00,Fitchburg,715
954,2020/10/20 04:00:00+00,Fairmount,342
955,2020/10/07 04:00:00+00,Greenbush,510
956,2020/10/21 04:00:00+00,Providence/Stoughton,3293.5
957,2020/10/07 04:00:00+00,Fairmount,438
958,2020/10/21 04:00:00+00,Newburyport/Rockport,2258
959,2020/10/08 04:00:00+00,Providence/Stoughton,3410.5
960,2020/10/21 04:00:00+00,Framingham/Worcester,2036.5
